"Year","Country.Code","WBL.Index","Region","Income Group","GDP","Labor.Force.Participation","Edu.pri","Edu.sec","Edu.ter","Wage","Edu.pri_Missing_Rate","Edu.sec_Missing_Rate","Edu.ter_Missing_Rate","Edu_Missing_Rate","Log.GDP"
1992,"CAN",97.5,"High income: OECD","High income",38547.4652657194,44.7985188675869,97.87987,89.3506,100,89.4146682149408,0.78,0.78,0.19,0.58,10.5596715666742
1992,"TCD",48.75,"Sub-Saharan Africa","Low income",1295.35424150263,45.8035163230692,30.68962,2.88696,0.135000005,0.680067726239031,0.66,0.75,0.53,0.65,7.16731117405592
1992,"CHL",54.375,"High income: OECD","High income",11731.0460477104,31.2482650677329,95.01734,88.09875,23.83772087,73.5767871773863,0.66,0.66,0.09,0.47,9.37007935505643
1992,"COL",59.375,"Latin America & Caribbean","Upper middle income",10178.3702985331,39.0634147745338,94.30288,67.05516,17.59433937,51.5025574217089,0.5,0.56,0.12,0.4,9.22811843146568
1992,"HRV",61.25,"Europe & Central Asia","High income",18803.4977555058,42.6670647446009,83.75056,82.82476,24.27831078,72.1733328524543,0.75,0.5,0.09,0.45,9.8418513625183
1992,"CYP",71.25,"Europe & Central Asia","High income",27799.17578125,35.9096343391715,77.19921,90.5196,22.20189095,82.5032760257688,0.44,0.28,0.28,0.33,10.2327976227253
1992,"CZE",70,"High income: OECD","High income",25873.1148472454,44.4206878375919,89.15242,89.29101,13.25475979,94.0191202618084,0.88,0.75,0,0.54,10.1609983211804
1992,"CIV",48.75,"Sub-Saharan Africa","Lower middle income",5052.85167051386,35.844188151414,46.8227,24.51976,1.746060014,5.62178937004341,0.56,0.88,0.44,0.62,8.52790593858865
1992,"DNK",78.75,"High income: OECD","High income",46785.8618442244,46.7933397463233,97.33748,87.90167,43.33242035,92.8148627058278,0.44,0.22,0.03,0.23,10.7533577126695
1992,"DOM",55.625,"Latin America & Caribbean","Upper middle income",7202.27953088698,31.8060030031819,84.00589,43.96131,25.36834908,63.0970948644184,0.44,0.47,0.69,0.53,8.88229169170085
1992,"ECU",63.75,"Latin America & Caribbean","Upper middle income",9281.18249149473,37.7845242692846,92.57643,47.37853,40.93994141,42.0296384611399,0.66,0.38,0.78,0.6,9.13585198040237
1992,"EGY",26.875,"Middle East & North Africa","Lower middle income",7876.55257554109,24.5396957544836,80.85954,59.48309,24.98226929,49.4619440693318,0.72,0.84,0.34,0.64,8.97177254774957
1992,"SLV",52.5,"Latin America & Caribbean","Upper middle income",5960.05892897788,35.8354206500715,87.92355,47.39215,19.15387917,50.7231080681482,0.56,0.47,0.12,0.39,8.69300341692477
1992,"EST",55,"High income: OECD","High income",18229.3983924816,46.9825500757991,86.0757,86.12564,24.27993011,95.3294416732251,0.69,0.38,0.03,0.36,9.81084572110817
1992,"SWZ",38.75,"Sub-Saharan Africa","Lower middle income",5404.69557184857,43.7127106326507,75.68573,36.52322,2.777359962,69.1620796445651,0.53,0.47,0.62,0.54,8.59520841223717
1992,"ETH",50.625,"Sub-Saharan Africa","Low income",777.523526466933,43.5571040783775,15.57176,9.12729,0.261519998,7.72181251475964,0.38,0.81,0.41,0.53,6.65739921107039
1992,"FJI",51.25,"East Asia & Pacific","Upper middle income",7843.16248971255,32.8896037351101,96.68551,80.3371,15.87316036,57.1613062617914,0.59,0.66,0.62,0.62,8.96752490226136
1992,"FIN",82.5,"High income: OECD","High income",36663.7626596019,47.055071609255,98.71577,95.93359,58.71107101,88.9494417323215,0.31,0.19,0,0.17,10.5095714272928
1992,"FRA",76.875,"High income: OECD","High income",39963.9245124879,44.2273609624355,99.21433,90.54048,46.36330032,87.7576436907655,0.38,0.22,0,0.2,10.5957574612178
1992,"GEO",58.125,"Europe & Central Asia","Upper middle income",10120.1628881435,47.4291994501119,90.7872,73.25802,51.15990067,48.7903136927097,0.75,0.59,0.12,0.49,9.22238384613542
1992,"DEU",71.25,"High income: OECD","High income",44511.2223856546,42.6244215751567,87.53235,89.38924,30.66111946,91.9165527313939,0.47,0.5,0.5,0.49,10.7035190907939
1992,"GHA",57.5,"Sub-Saharan Africa","Lower middle income",2859.82702166411,50.6561029884314,57.89835,28.82961,0.532440007,7.82317894215957,0.44,0.47,0.34,0.42,7.95886603042679
1992,"GRC",70.625,"High income: OECD","High income",27457.5090015509,35.4004053137787,89.09158,82.13202,34.33863831,53.7537392759471,0.22,0.34,0.12,0.23,10.2204313807448
1992,"GTM",49.375,"Latin America & Caribbean","Upper middle income",7664.83210346597,32.2059998102682,67.43367,20.18352,8.082559586,42.1232434083752,0.38,0.53,0.56,0.49,8.94452834424827
1992,"GIN",46.875,"Sub-Saharan Africa","Lower middle income",2075.99194302675,51.0839309337197,31.72238,6.4184,0.111079998,1.92578884606059,0.41,0.72,0.22,0.45,7.63867594472884
1992,"HND",51.875,"Latin America & Caribbean","Lower middle income",4160.385966507,33.4124387408527,88.09414,45.84987,7.873839855,43.7322776444538,0.44,0.84,0.44,0.57,8.33360346279389
1992,"HKG",74.375,"East Asia & Pacific","High income",33124.8333089206,36.9288427738325,95.01585,79.30415,13.80144978,94.6059811015988,0.94,0.41,0.28,0.54,10.4080687194678
1992,"HUN",70,"High income: OECD","High income",18898.7375325927,45.3929675952069,77.3119,82.57994,15.26159,83.801473382782,0.31,0.34,0,0.22,9.8469033137869
1992,"ISL",85.625,"High income: OECD","High income",39753.4839855705,45.8816999790176,97.32543,86.69995,35.77590179,88.3496349572954,0.47,0.38,0,0.28,10.590477918389
1992,"IND",52.5,"South Asia","Lower middle income",2178.6859145401,24.9434605104325,73.18593,62.40373,3.96991992,10.2511726158156,0.66,0.97,0.22,0.61,7.68693606950417
1992,"IDN",47.5,"East Asia & Pacific","Upper middle income",5118.46789591815,38.2075677911048,92.80349,38.75642,7.554090023,26.7342707039552,0.25,0.47,0.19,0.3,8.54080578605433
1992,"IRN",26.25,"Middle East & North Africa","Lower middle income",9923.82123752438,10.7996732158025,91.58669,75.81558,14.2735796,53.478524034999,0.56,0.75,0.22,0.51,9.20279409406063
1992,"IRL",75,"High income: OECD","High income",29840.6819485028,35.8548928866727,88.60121,81.63788,30.74913979,89.3021256749898,0.72,0.41,0,0.38,10.3036614182957
1992,"ITA",71.25,"High income: OECD","High income",43838.7191724574,36.2918996718445,97.85218,85.82697,34.20735931,74.6326613838552,0.78,0.41,0,0.4,10.6882955158636
1992,"JAM",56.875,"Latin America & Caribbean","Upper middle income",9084.99663245067,46.1834439482872,91.73084,81.79052,18.01432991,61.833052475662,0.62,0.56,0.69,0.62,9.11448967568871
1992,"JOR",26.25,"Middle East & North Africa","Lower middle income",7134.29035645616,13.6709365849651,87.86538,77.5918,21.5590992,96.7689146457003,0.5,0.59,0.19,0.43,8.87280822375093
1992,"KEN",51.875,"Sub-Saharan Africa","Lower middle income",4102.47677512965,48.749006843559,61.17905,32.51224,1.943079948,19.0856794935806,0.62,0.72,0.72,0.69,8.31958988728274
1992,"KOR",57.5,"High income: OECD","High income",15228.2578885125,38.6892442139954,99.76611,86.1317,25.37991905,57.5258836682403,0.62,0.25,0,0.29,9.63097371774945
1992,"KWT",26.25,"Middle East & North Africa","High income",28490.0134024661,26.9734682441893,46.58486,46.43101,23.62269974,99.5243695734892,0.62,0.47,0.41,0.5,10.2573439973215
1992,"KGZ",55,"Europe & Central Asia","Lower middle income",5520.42979891313,45.521065215599,90.45844,82.63853,25.47963905,46.1127456749441,0.53,0.72,0.06,0.44,8.61639212727309
1992,"LAO",53.125,"East Asia & Pacific","Lower middle income",2033.58258303281,48.299668902862,53.71143,12.21068,0.785809994,8.59879819245704,0.19,0.22,0.06,0.16,7.61804595793414
1992,"LVA",55,"High income: OECD","High income",14830.9475395732,47.3812540766682,96.83931,92.48556,26.07205009,89.719786273693,0.72,0.69,0.12,0.51,9.60453875082346
1992,"LSO",28.75,"Sub-Saharan Africa","Lower middle income",1494.24032446777,46.489210745217,72.78837,19.8503,2.212569952,58.1436659289656,0.19,0.25,0.41,0.28,7.3100422250579
1992,"LTU",61.25,"High income: OECD","High income",19628.6839732741,48.1158152312164,94.5456,84.71006,31.88056946,85.8625501768122,0.94,0.41,0.03,0.46,9.88479818796996
1992,"LUX",74.375,"High income: OECD","High income",88420.4727718772,37.4422848535759,97.13656,72.18904,10.6876297,89.330293803504,0.5,0.38,0.56,0.48,11.3898701237884
1992,"MDG",40,"Sub-Saharan Africa","Low income",1796.09269699509,48.4590886606728,57.54389,17.49195,2.364660025,10.7576561162755,0.78,0.66,0.09,0.51,7.49392546975758
1992,"MWI",42.5,"Sub-Saharan Africa","Low income",1104.39046220186,51.0960344287735,97.08693,26.10326,0.276540011,26.6002918702528,0.97,0.44,0.53,0.65,7.0079539109938
1992,"MYS",44.375,"East Asia & Pacific","Upper middle income",12795.0498964228,35.1666514478572,97.49636,79.31866,23.87953949,71.4161450086271,0.47,0.38,0.22,0.35,9.45689180043839
1992,"MLI",41.25,"Sub-Saharan Africa","Low income",1614.51937829035,42.910205250828,36.90825,21.57878,0.215350002,4.38853282108667,0.5,0.66,0.28,0.48,7.38741178042031
1992,"MLT",46.875,"Middle East & North Africa","High income",19287.8222841776,27.9365461222237,95.23583,80.41933,13.20429039,94.799903503364,0.78,0.25,0,0.34,9.86728105085698
1992,"MRT",41.875,"Sub-Saharan Africa","Lower middle income",5456.55576627626,28.0450174094454,42.46063,12.08068,0.853089988,23.727714507185,0.28,0.62,0.16,0.35,8.6047563066543
1992,"MUS",60.625,"Sub-Saharan Africa","Upper middle income",9248.00025030109,32.1600865002496,93.37677,65.28922,5.013370037,85.8338205480596,0.66,0.69,0.12,0.49,9.13227074361676
1992,"MEX",67.5,"Latin America & Caribbean","Upper middle income",17721.6444532751,30.8037532309404,95.78253,54.34634,12.66112041,59.6006737747568,0.94,0.44,0.06,0.48,9.7825984485367
1992,"MDA",57.5,"Europe & Central Asia","Upper middle income",13342.0600237962,50.9152053659669,88.51682,79.32603,58.29431915,69.7255047345413,0.41,0.41,0.75,0.52,9.49875168025559
1992,"MNG",67.5,"East Asia & Pacific","Lower middle income",5874.25558231388,47.2726847025363,81.91029,68.01542,21.95042038,46.1822481105496,0.47,0.62,0.16,0.42,8.67850484143869
1992,"MAR",38.125,"Middle East & North Africa","Lower middle income",4656.1259765625,23.4117109610185,46.64296,37.60817,7.704120159,25.225633574576,0.19,0.72,0.03,0.31,8.44615379362842
1992,"MOZ",36.25,"Sub-Saharan Africa","Low income",563.512103416232,53.8985654179084,37.32364,4.96208,0.189860001,2.47793532764947,0.22,0.38,0.22,0.27,6.33596182430979
1992,"MMR",53.75,"East Asia & Pacific","Lower middle income",759.282764169675,45.4607503788454,88.66937,29.18907,5.185369968,14.6470530154345,0.69,0.53,0.75,0.66,6.63369042220191
1992,"NAM",33.75,"Sub-Saharan Africa","Upper middle income",7618.33278184449,45.6509861478633,82.11097,40.79001,7.515079975,52.7319632453115,0.53,0.69,0.41,0.54,8.93844408340923
1992,"NPL",39.375,"South Asia","Lower middle income",1874.27513595212,24.8025072244138,57.01923,41.4615,2.302020073,4.41995592436303,0.88,0.84,0.38,0.7,7.53651066681384
1992,"NLD",83.125,"High income: OECD","High income",44312.744338825,40.5271120925208,95.61267,85.77496,38.47948837,90.0418510478417,0.5,0.34,0.12,0.32,10.6990501638692
1992,"NZL",81.25,"High income: OECD","High income",29072.2124319833,43.7905436259,97.34669,87.70922,52.64888,83.5700965617776,0.72,0.66,0.5,0.62,10.2775724942237
1992,"NIC",60.625,"Latin America & Caribbean","Lower middle income",4079.94808417408,28.9020994016925,74.32614,37.84051,7.691009998,48.8930753318901,0.59,0.78,0.47,0.61,8.31408461397573
1992,"NER",38.75,"Sub-Saharan Africa","Low income",1362.74545343526,44.2149384083319,16.02055,3.9413,0.451779991,5.63552285890146,0.28,0.5,0.5,0.43,7.21799020327207
1992,"MKD",61.875,"Europe & Central Asia","Upper middle income",12278.2508905388,39.2782130957698,90.07971,77.59176,20.3862896,80.9948029392707,0.44,0.97,0.06,0.49,9.41566619744129
1992,"NOR",80,"High income: OECD","High income",58736.6124093388,45.287436468774,99.70465,89.15286,50.28779984,93.2949736954743,0.5,0.25,0,0.25,10.9808355571669
1992,"OMN",26.25,"Middle East & North Africa","High income",35574.6761369599,14.3057836851786,68.20155,47.72737,4.921299934,91.2558332948297,0.56,0.56,0.22,0.45,10.4794174287356
1992,"PAK",38.125,"South Asia","Lower middle income",3252.35104026309,13.3309219192674,44.56638,26.53007,0.835749984,25.9186991004229,0.47,0.66,0.38,0.5,8.08744083342803
1992,"PAN",47.5,"Latin America & Caribbean","High income",12143.14903867,33.3377915685855,92.78902,60.00137,31.53793907,70.2600455198201,0.53,0.56,0.31,0.47,9.40460277217786
1992,"PRY",51.25,"Latin America & Caribbean","Upper middle income",10040.3122459121,37.2753809393059,85.96722,34.36397,9.925869942,46.3349007649237,0.41,0.5,0.59,0.5,9.21446308648906
1992,"PER",66.25,"Latin America & Caribbean","Upper middle income",6323.7000781404,37.3568974141558,89.88694,51.89509,29.37989998,28.003076092658,0.62,0.34,0.75,0.57,8.7522178939956
1992,"PHL",58.125,"East Asia & Pacific","Lower middle income",4378.39532090518,38.6628053514526,90.24974,50.87802,30.36385918,49.5006092225232,0.53,0.59,0.19,0.44,8.38466593925222
1992,"POL",61.25,"High income: OECD","High income",12086.6234941748,45.5389142197368,96.99737,92.01562,24.50112915,72.1085402944169,0.47,0.41,0,0.29,9.39993735639393
1992,"PRT",68.75,"High income: OECD","High income",28594.1753036665,43.6376821371455,98.11182,74.88591,28.84293938,75.8459094638902,0.81,0.59,0.5,0.64,10.2609932869012
1992,"QAT",29.375,"Middle East & North Africa","High income",68122.9311083153,15.6975307334364,77.5297,80.02673,38.52746964,99.8971024999415,0.62,0.75,0.03,0.47,11.1290838416893
1992,"RUS",61.25,"Europe & Central Asia","Upper middle income",28352.435546875,47.8143920806917,96.89288,92.09739,53.96654892,99.4484238970118,0.72,0.91,0.25,0.62,10.2525034851251
1992,"SAU",23.75,"Middle East & North Africa","High income",62011.6227402442,10.3503042577056,90.54853,73.8964,9.230130196,97.9671585021481,0.81,0.88,0,0.56,11.0350932358897
1992,"SEN",55,"Sub-Saharan Africa","Lower middle income",2917.01427785027,32.4494881137664,38.2571,12.59931,1.542160034,12.3182993568213,0.34,0.88,0.44,0.55,7.9786586220969
1992,"SVK",61.25,"High income: OECD","High income",14987.6885235132,46.5100002796412,88.73751,85.66066,15.42695999,96.7143416315131,0.47,0.5,0.06,0.34,9.61505109717665
1992,"SVN",64.375,"High income: OECD","High income",23261.5416993523,46.5655191271061,92.89367,90.41642,28.34454918,87.8422972989801,0.47,0.38,0,0.28,10.0545996935057
1992,"ZAF",38.75,"Sub-Saharan Africa","Upper middle income",10472.1585980251,42.2051690906799,90.19036,56.20166,11.14433956,67.7159969944484,0.62,0.69,0.53,0.61,9.25657093917277
1992,"ESP",73.75,"High income: OECD","High income",32362.3031667462,35.7217620935226,99.80466,88.6091,41.37258911,75.3353205757066,0.91,0.41,0,0.44,10.3847804415733
1992,"LKA",54.375,"South Asia","Lower middle income",4735.81940023678,32.5616870454444,99.71701,85.77321,3.166779995,62.9901350091821,0.66,0.88,0.56,0.7,8.46312117685113
1992,"LCA",63.125,"Latin America & Caribbean","Upper middle income",17080.6524935181,39.8539218799619,87.15985,68.40484,7.172880173,75.7079924480806,0.72,0.41,0.38,0.5,9.74576021286854
1992,"VCT",60,"Latin America & Caribbean","Upper middle income",7442.78715577732,35.4624719898831,94.15142,78.4044,17.63961983,79.5733163508995,0.94,0.53,0.59,0.69,8.91513502463135
1992,"SWE",85,"High income: OECD","High income",39721.8893177106,47.7967165971611,98.77722,86.97444,39.68349075,93.1253439383892,0.78,0.25,0,0.34,10.5896828576513
1992,"CHE",60,"High income: OECD","High income",63202.5587059156,41.6839513649226,84.97695,76.03702,20.22455025,83.6147128087325,0.53,0.28,0.03,0.28,11.0541158871876
1992,"SYR",26.875,"Middle East & North Africa","Low income",6081.08907103889,19.0891104417676,92.60985,35.25775,13.1223402,40.03869922123,0.88,0.41,0.38,0.55,8.71310351315455
1992,"STP",50.625,"Sub-Saharan Africa","Lower middle income",3844.8963771482,33.3088986046025,79.15002,29.27558,3.789160013,18.4803543913713,0.59,0.66,0.66,0.64,8.25476198276657
1992,"TJK",55,"Europe & Central Asia","Lower middle income",3777.10750632183,35.5852857555316,91.10495,58.89816,9.87100029,60.9107463671584,0.81,0.62,0.31,0.58,8.2369785035385
1992,"TZA",61.25,"Sub-Saharan Africa","Lower middle income",1785.66394042969,49.8747468367413,52.00352,24.18458,0.108790003,5.03775981186681,0.25,0.91,0.22,0.46,7.48810543951667
1992,"THA",51.875,"East Asia & Pacific","Upper middle income",9293.70051582154,44.349881071107,98.06709,72.82825,21.32945061,27.9901874508282,0.88,0.72,0.25,0.61,9.1371996797141
1992,"TGO",51.25,"Sub-Saharan Africa","Low income",2094.81146631137,46.3406130475238,52.62158,12.28977,0.65180999,3.21967708223952,0.53,0.88,0.47,0.62,7.64769609211633
1992,"TUR",48.75,"Europe & Central Asia","Upper middle income",11999.289571334,29.0963642901571,88.84879,45.08283,9.982879639,31.4790072494595,0.5,0.38,0.06,0.31,9.39268605942349
1992,"UGA",46.875,"Sub-Saharan Africa","Low income",1103.22897278835,46.798471546534,95.35283,15.2826,0.673229992,11.3450850034508,0.88,0.88,0.31,0.69,7.00690260822003
1992,"UKR",58.125,"Europe & Central Asia","Lower middle income",20784.16015625,49.7057264556158,93.57882,95.73711,45.38053894,88.7466630072407,0.58,0.52,0.19,0.43,9.94199455703352
1992,"GBR",78.125,"High income: OECD","High income",35085.5066451758,43.7547652133491,96.82892,84.87946,33.1196785,92.0097348146623,0.56,0.19,0,0.25,10.4655719094799
1992,"USA",81.25,"High income: OECD","High income",43742.0261179101,44.6645325026761,95.41847,90.70646,87.15612793,94.9059209151942,0.72,0.72,0.44,0.62,10.6860874760606
1992,"URY",65.625,"Latin America & Caribbean","High income",14521.759406736,40.1532847144795,94.32315,71.12715,45.42134094,76.966257055797,0.69,0.72,0.66,0.69,9.58347231210936
1992,"UZB",52.5,"Europe & Central Asia","Lower middle income",4094.22736556585,38.9798801817274,89.42745,85.67212,11.46205997,62.797335026247,0.75,0.75,0.25,0.58,8.31757751747254
1993,"ALB",59.375,"Europe & Central Asia","Upper middle income",3657.31197554002,41.3103147214784,95.98725,65.85455,11.13368034,32.5688897851112,0.66,0.75,0.06,0.49,8.20475711113704
1993,"DZA",40.625,"Middle East & North Africa","Lower middle income",11241.4154174565,12.4324761300156,83.2644,49.12656,19.90374947,57.2795074897235,0.47,0.91,0.44,0.6,9.32744899515261
1993,"ARG",62.5,"Latin America & Caribbean","Upper middle income",19476.2840606477,40.936514163657,96.00714,76.5898,62.41674042,74.4720533371954,0.97,0.38,0.25,0.53,9.87700414553838
1993,"ARM",58.125,"Europe & Central Asia","Upper middle income",3136.72428260526,47.6533681366132,85.03821,91.98581,39.58868027,32.4323531998476,0.59,0.84,0.28,0.57,8.05125306538084
1993,"AUS",75,"High income: OECD","High income",34841.2316313515,41.8932681653932,97.00772,88.33589,64.43231201,85.9767450019049,0.53,0.78,0.53,0.61,10.4585854826278
1993,"AUT",73.125,"High income: OECD","High income",45221.3611790403,41.9753448295984,91.79287,88.02071,37.84862137,87.0740506020572,0.47,0.44,0.44,0.45,10.719346959839
1993,"AZE",61.25,"Europe & Central Asia","Upper middle income",7928.37229522939,49.1315717628022,93.76938,88.15416,20.24593925,29.9316226337568,0.22,0.97,0.47,0.55,8.97832915578714
